unique_id,timestep,explrtr,Useful_PlotID,Qnum,month,year,date_releves,HHLAI,Biomass_g_per60cm2,Biomass_interpolated,RPMcalc_cm,Biomass_g_per_m2,Biomass_interpolated_per_m2,LAI_corr,biomass_corr,biomass_interpolated_corr,RPM_corr,LAI,biomass,biomass_interpolated,RPM,mosaic,var2_mosaic,b1_mean_round,b2_mean_round,b3_mean_round,b4_mean_round,var2_b1_mean_round,var2_b2_mean_round,var2_b3_mean_round,var2_b4_mean_round,blue,green,red,nir,ndvi,evi2,evi,savi,dvi,gndvi,grvi,sr_nirr,var2_blue,var2_green,var2_red,var2_nir,var2_ndvi,var2_evi2,var2_evi,var2_savi,var2_dvi,var2_gndvi,var2_grvi,var2_sr_nirr
AEG23_08_S_2020,A_S_2020,ALB,AEG23,AEG23_08,S,2020,09.09.2020,3.01,NA,50.20642,14.4,NA,139.4622778,3.01,NA,139.4622778,14.4,3.01,NA,139.4622778,14.4,ALB_2020_09_13,ALB_2020_08_21,261,584,441,3306,138,621,396,3685,0.0261,0.0584,0.0441,0.3306,0.764611689,0.498628554,0.51180821,0.491311307,0.287860044,0.699742931,1.324263039,7.496598639,0.0138,0.0621,0.0396,0.3685,0.805929919,0.561822704,0.547218155,0.543277172,0.330121264,0.711565258,1.568181818,9.305555556
AEG23_09_S_2020,A_S_2020,ALB,AEG23,AEG23_09,S,2020,09.09.2020,1.95,NA,40.65338,11.6,NA,112.9260556,1.95,NA,112.9260556,11.6,1.95,NA,112.9260556,11.6,ALB_2020_09_13,ALB_2020_08_21,255,586,447,3296,148,615,393,3545,0.0255,0.0586,0.0447,0.3296,0.761154154,0.495692055,0.506380861,0.488791033,0.286278548,0.698093766,1.310961969,7.37360179,0.0148,0.0615,0.0393,0.3545,0.800406298,0.543890891,0.532684378,0.5289774,0.316412012,0.704326923,1.564885496,9.020356234
AEG23_10_S_2020,A_S_2020,ALB,AEG23,AEG23_10,S,2020,09.09.2020,3.82,49.9,49.9,12.4,138.6111111,138.6111111,3.82,138.6111111,138.6111111,12.4,3.82,138.6111111,138.6111111,12.4,ALB_2020_09_13,ALB_2020_08_21,238,570,459,3237,118,672,431,3616,0.0238,0.057,0.0459,0.3237,0.751623377,0.484356911,0.488877939,0.479185833,0.279215556,0.700551615,1.241830065,7.052287582,0.0118,0.0672,0.0431,0.3616,0.787002718,0.543500519,0.519847229,0.528075605,0.319829204,0.686567164,1.559164733,8.389791183
AEG24_01_S_2021,A_S_2021,ALB,AEG24,AEG24_01,S,2021,24.09.2021,3.53,NA,50.4878,13.6,NA,140.2438889,3.53,NA,140.2438889,13.6,3.53,NA,140.2438889,13.6,ALB_2021_09_23,,114,539,338,3488,NA,NA,NA,NA,0.0114,0.0539,0.0338,0.3488,0.823314166,0.550730111,0.537139349,0.535350102,0.316042392,0.732306928,1.594674556,10.31952663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG24_02_S_2021,A_S_2021,ALB,AEG24,AEG24_02,S,2021,24.09.2021,2.23,NA,59.3564,14.8,NA,164.8788889,2.23,NA,164.8788889,14.8,2.23,NA,164.8788889,14.8,ALB_2021_09_23,,114,532,358,3428,NA,NA,NA,NA,0.0114,0.0532,0.0358,0.3428,0.810882198,0.537194132,0.521364038,0.524129297,0.308104072,0.731313131,1.48603352,9.575418994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG24_03_S_2021,A_S_2021,ALB,AEG24,AEG24_03,S,2021,24.09.2021,4.03,57.39,57.39,14.8,159.4166667,159.4166667,4.03,159.4166667,159.4166667,14.8,4.03,159.4166667,159.4166667,14.8,ALB_2021_09_23,,114,549,367,3444,NA,NA,NA,NA,0.0114,0.0549,0.0367,0.3444,0.807399633,0.537005752,0.520079778,0.523833844,0.308831828,0.725018783,1.495912807,9.384196185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG24_04_S_2021,A_S_2021,ALB,AEG24,AEG24_04,S,2021,24.09.2021,4.82,NA,90.3965,19,NA,251.1013889,4.82,NA,251.1013889,19,4.82,NA,251.1013889,19,ALB_2021_09_23,,113,557,373,3462,NA,NA,NA,NA,0.0113,0.0557,0.0373,0.3462,0.80547588,0.537883431,0.519946137,0.524448217,0.310050332,0.722816621,1.493297587,9.28150134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG24_05_S_2021,A_S_2021,ALB,AEG24,AEG24_05,S,2021,24.09.2021,3.17,NA,44.5754,12.8,NA,123.8205556,3.17,NA,123.8205556,12.8,3.17,NA,123.8205556,12.8,ALB_2021_09_23,,124,577,363,3486,NA,NA,NA,NA,0.0124,0.0577,0.0363,0.3486,0.811379579,0.543803806,0.529896837,0.529381851,0.313419492,0.715973419,1.58953168,9.603305785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG24_06_S_2021,A_S_2021,ALB,AEG24,AEG24_06,S,2021,24.09.2021,4.09,72.09,72.09,15.8,200.25,200.25,4.09,200.25,200.25,15.8,4.09,200.25,200.25,15.8,ALB_2021_09_23,,114,536,346,3295,NA,NA,NA,NA,0.0114,0.0536,0.0346,0.3295,0.809942324,0.521932122,0.507887848,0.511919917,0.295967064,0.720177499,1.549132948,9.523121387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG24_07_S_2021,A_S_2021,ALB,AEG24,AEG24_07,S,2021,24.09.2021,3.41,NA,56.4002,14.4,NA,156.6672222,3.41,NA,156.6672222,14.4,3.41,NA,156.6672222,14.4,ALB_2021_09_23,,101,546,334,3321,NA,NA,NA,NA,0.0101,0.0546,0.0334,0.3321,0.817236662,0.528762409,0.512613695,0.517677643,0.299730056,0.717610551,1.634730539,9.943113772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG24_08_S_2021,A_S_2021,ALB,AEG24,AEG24_08,S,2021,24.09.2021,2.02,NA,51.9659,13.8,NA,144.3497222,2.02,NA,144.3497222,13.8,2.02,NA,144.3497222,13.8,ALB_2021_09_23,,100,549,318,3311,NA,NA,NA,NA,0.01,0.0549,0.0318,0.3311,0.824745109,0.531646559,0.517140093,0.52028045,0.300280712,0.715544041,1.726415094,10.41194969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG24_09_S_2021,A_S_2021,ALB,AEG24,AEG24_09,S,2021,24.09.2021,3.44,NA,26.8382,10.4,NA,74.55055556,3.44,NA,74.55055556,10.4,3.44,NA,74.55055556,10.4,ALB_2021_09_23,,106,532,319,3281,NA,NA,NA,NA,0.0106,0.0532,0.0319,0.3281,0.822777778,0.527173836,0.514236111,0.516627907,0.297183796,0.720954629,1.667711599,10.28526646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG24_10_S_2021,A_S_2021,ALB,AEG24,AEG24_10,S,2021,24.09.2021,3.92,40.05,40.05,10.4,111.25,111.25,3.92,111.25,111.25,10.4,3.92,111.25,111.25,10.4,ALB_2021_09_23,,120,522,322,3203,NA,NA,NA,NA,0.012,0.0522,0.0322,0.3203,0.817304965,0.515355114,0.505971198,0.506920821,0.289093048,0.719731544,1.621118012,9.947204969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG43_01_S_2021,A_S_2021,ALB,AEG43,AEG43_01,S,2021,22.09.2021,3.91,NA,57.8783,14.6,NA,160.7730556,3.91,NA,160.7730556,14.6,3.91,NA,160.7730556,14.6,ALB_2021_09_23,,96,537,319,3675,NA,NA,NA,NA,0.0096,0.0537,0.0319,0.3675,0.840260391,0.581000789,0.564261215,0.559706471,0.336583796,0.745014245,1.68338558,11.52037618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG43_02_S_2021,A_S_2021,ALB,AEG43,AEG43_02,S,2021,22.09.2021,3.31,NA,53.444,14,NA,148.4555556,3.31,NA,148.4555556,14,3.31,NA,148.4555556,14,ALB_2021_09_23,,96,529,299,3769,NA,NA,NA,NA,0.0096,0.0529,0.0299,0.3769,0.852999017,0.598829263,0.584450583,0.573996471,0.347922116,0.753838995,1.769230769,12.60535117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG43_03_S_2021,A_S_2021,ALB,AEG43,AEG43_03,S,2021,22.09.2021,3,53.33,53.33,11,148.1388889,148.1388889,3,148.1388889,148.1388889,11,3,148.1388889,148.1388889,11,ALB_2021_09_23,,86,513,281,3813,NA,NA,NA,NA,0.0086,0.0513,0.0281,0.3813,0.86272594,0.609495148,0.594452673,0.582581922,0.354066604,0.762829404,1.825622776,13.56939502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG43_04_S_2021,A_S_2021,ALB,AEG43,AEG43_04,S,2021,22.09.2021,3.71,NA,37.1849,11.8,NA,103.2913889,3.71,NA,103.2913889,11.8,3.71,NA,103.2913889,11.8,ALB_2021_09_23,,92,480,259,3758,NA,NA,NA,NA,0.0092,0.048,0.0259,0.3758,0.871048046,0.608327074,0.598242375,0.582067206,0.350698756,0.773478056,1.853281853,14.50965251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG43_05_S_2021,A_S_2021,ALB,AEG43,AEG43_05,S,2021,22.09.2021,6.65,NA,74.1374,16.8,NA,205.9372222,6.65,NA,205.9372222,16.8,6.65,NA,205.9372222,16.8,ALB_2021_09_23,,89,487,266,3611,NA,NA,NA,NA,0.0089,0.0487,0.0266,0.3611,0.8627805,0.586866815,0.57515733,0.565224738,0.335320344,0.762323084,1.830827068,13.57518797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG43_06_S_2021,A_S_2021,ALB,AEG43,AEG43_06,S,2021,22.09.2021,2.87,63.1,63.1,0,175.2777778,175.2777778,2.87,175.2777778,175.2777778,NA,2.87,175.2777778,175.2777778,NA,ALB_2021_09_23,,90,533,296,3783,NA,NA,NA,NA,0.009,0.0533,0.0296,0.3783,0.854866389,0.601480674,0.585696049,0.576109704,0.349612864,0.753012048,1.800675676,12.78040541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG43_07_S_2021,A_S_2021,ALB,AEG43,AEG43_07,S,2021,22.09.2021,2.02,NA,108.1337,21.4,NA,300.3713889,2.02,NA,300.3713889,21.4,2.02,NA,300.3713889,21.4,ALB_2021_09_23,,111,549,319,3870,NA,NA,NA,NA,0.0111,0.0549,0.0319,0.387,0.847696348,0.606568914,0.593753135,0.579660464,0.356083796,0.751527495,1.721003135,12.13166144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG43_08_S_2021,A_S_2021,ALB,AEG43,AEG43_08,S,2021,22.09.2021,4.16,NA,103.6994,20.8,NA,288.0538889,4.16,NA,288.0538889,20.8,4.16,NA,288.0538889,20.8,ALB_2021_09_23,,117,536,349,3896,NA,NA,NA,NA,0.0117,0.0536,0.0349,0.3896,0.83557126,0.601855623,0.586765922,0.57550027,0.355776316,0.758122744,1.535816619,11.16332378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG43_09_S_2021,A_S_2021,ALB,AEG43,AEG43_09,S,2021,22.09.2021,5.21,NA,78.5717,17.4,NA,218.2547222,5.21,NA,218.2547222,17.4,5.21,NA,218.2547222,17.4,ALB_2021_09_23,,110,526,329,3879,NA,NA,NA,NA,0.011,0.0526,0.0329,0.3879,0.843631179,0.605033882,0.59056428,0.578301477,0.356014636,0.761180477,1.598784195,11.79027356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG43_10_S_2021,A_S_2021,ALB,AEG43,AEG43_10,S,2021,22.09.2021,2.91,47.47,47.47,13.4,131.8611111,131.8611111,2.91,131.8611111,131.8611111,13.4,2.91,131.8611111,131.8611111,13.4,ALB_2021_09_23,,105,513,303,3766,NA,NA,NA,NA,0.0105,0.0513,0.0303,0.3766,0.851069059,0.597349102,0.585104586,0.572775389,0.347234452,0.760224351,1.693069307,12.4290429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG45_01_S_2020,A_S_2020,ALB,AEG45,AEG45_01,S,2020,11.09.2020,3.78,NA,50.88878,14.6,NA,141.3577222,3.78,NA,141.3577222,14.6,3.78,NA,141.3577222,14.6,ALB_2020_09_13,ALB_2020_08_21,193,546,312,3868,154,592,363,3492,0.0193,0.0546,0.0312,0.3868,0.850717703,0.608204258,0.622004548,0.581045752,0.356562208,0.752605347,1.75,12.3974359,0.0154,0.0592,0.0363,0.3492,0.811673152,0.544620976,0.53892525,0.530039526,0.314019492,0.710088149,1.630853994,9.619834711
AEG45_02_S_2020,A_S_2020,ALB,AEG45,AEG45_02,S,2020,11.09.2020,4.9,NA,52.2535,15,NA,145.1486111,4.9,NA,145.1486111,15,4.9,NA,145.1486111,15,ALB_2020_09_13,ALB_2020_08_21,196,580,324,3957,159,600,359,3641,0.0196,0.058,0.0324,0.3957,0.848633497,0.616406282,0.629374264,0.587167331,0.364299216,0.744324443,1.790123457,12.21296296,0.0159,0.06,0.0359,0.3641,0.8205,0.565760622,0.561890087,0.547,0.329307156,0.717047866,1.671309192,10.14206128
AEG45_03_S_2020,A_S_2020,ALB,AEG45,AEG45_03,S,2020,11.09.2020,5.69,70.9,70.9,18,196.9444444,196.9444444,5.69,196.9444444,196.9444444,18,5.69,196.9444444,196.9444444,18,ALB_2020_09_13,ALB_2020_08_21,200,580,343,3919,215,658,387,3864,0.02,0.058,0.0343,0.3919,0.839042703,0.606422379,0.617531256,0.579140574,0.358657812,0.742164926,1.690962099,11.42565598,0.0215,0.0658,0.0387,0.3864,0.817925194,0.587616949,0.596459327,0.563776889,0.348893508,0.708978328,1.700258398,9.984496124
AEG45_04_S_2020,A_S_2020,ALB,AEG45,AEG45_04,S,2020,11.09.2020,4.68,NA,47.47698,13.6,NA,131.8805,4.68,NA,131.8805,13.6,4.68,NA,131.8805,13.6,ALB_2020_09_13,ALB_2020_08_21,191,582,372,3895,209,672,408,3823,0.0191,0.0582,0.0372,0.3895,0.825638622,0.595592313,0.599373915,0.570249272,0.353447248,0.740004467,1.564516129,10.47043011,0.0209,0.0672,0.0408,0.3823,0.807137792,0.576772372,0.580644064,0.554923627,0.342758272,0.701001112,1.647058824,9.370098039
AEG45_05_S_2020,A_S_2020,ALB,AEG45,AEG45_05,S,2020,11.09.2020,3.74,NA,29.73562,8.4,NA,82.59894444,3.74,NA,82.59894444,8.4,3.74,NA,82.59894444,8.4,ALB_2020_09_13,ALB_2020_08_21,242,618,395,3881,209,668,413,3733,0.0242,0.0618,0.0395,0.3881,0.815247895,0.587699777,0.603699086,0.563712807,0.34981818,0.725272283,1.564556962,9.825316456,0.0209,0.0668,0.0413,0.3733,0.800771828,0.563697858,0.566804384,0.544500328,0.333273692,0.696432629,1.617433414,9.03874092
AEG45_06_S_2020,A_S_2020,ALB,AEG45,AEG45_06,S,2020,11.09.2020,2.01,32,32,7.8,88.88888889,88.88888889,2.01,88.88888889,88.88888889,7.8,2.01,88.88888889,88.88888889,7.8,ALB_2020_09_13,ALB_2020_08_21,233,639,394,3847,203,672,414,3638,0.0233,0.0639,0.0394,0.3847,0.814194765,0.583568811,0.596847236,0.560491289,0.346515096,0.715113687,1.621827411,9.763959391,0.0203,0.0672,0.0414,0.3638,0.795656466,0.550862517,0.552073701,0.534246575,0.323676776,0.688167053,1.623188406,8.787439614
AEG45_07_S_2020,A_S_2020,ALB,AEG45,AEG45_07,S,2020,11.09.2020,1.77,NA,24.9591,7,NA,69.33083333,1.77,NA,69.33083333,7,1.77,NA,69.33083333,7,ALB_2020_09_13,ALB_2020_08_21,218,651,432,3735,212,684,430,3647,0.0218,0.0651,0.0432,0.3735,0.792656587,0.559004319,0.562040566,0.540471256,0.331632288,0.703146375,1.506944444,8.645833333,0.0212,0.0684,0.043,0.3647,0.789060584,0.547891546,0.549463688,0.531618376,0.32302612,0.684137613,1.590697674,8.481395349
AEG45_08_S_2020,A_S_2020,ALB,AEG45,AEG45_08,S,2020,11.09.2020,2.25,NA,20.86494,5.8,NA,57.95816667,2.25,NA,57.95816667,5.8,2.25,NA,57.95816667,5.8,ALB_2020_09_13,ALB_2020_08_21,219,656,428,3682,209,682,434,3509,0.0219,0.0656,0.0428,0.3682,0.791727494,0.553055231,0.556905699,0.535784852,0.326719952,0.697556478,1.53271028,8.602803738,0.0209,0.0682,0.0434,0.3509,0.779863048,0.528328729,0.528513973,0.515766521,0.308838456,0.674540682,1.571428571,8.085253456
AEG45_09_S_2020,A_S_2020,ALB,AEG45,AEG45_09,S,2020,11.09.2020,1.82,NA,23.59438,6.6,NA,65.53994444,1.82,NA,65.53994444,6.6,1.82,NA,65.53994444,6.6,ALB_2020_09_13,ALB_2020_08_21,224,609,392,3675,212,688,443,3677,0.0224,0.0609,0.0392,0.3675,0.807228916,0.56154983,0.572070816,0.543123415,0.329508928,0.715686275,1.553571429,9.375,0.0212,0.0688,0.0443,0.3677,0.784951456,0.54850002,0.548321465,0.531907895,0.324766212,0.684765178,1.553047404,8.300225734
AEG45_10_S_2020,A_S_2020,ALB,AEG45,AEG45_10,S,2020,11.09.2020,1.46,36.5,36.5,8.4,101.3888889,101.3888889,1.46,101.3888889,101.3888889,8.4,1.46,101.3888889,101.3888889,8.4,ALB_2020_09_13,ALB_2020_08_21,215,622,404,3706,210,675,463,3675,0.0215,0.0622,0.0404,0.3706,0.803406326,0.562498296,0.568624074,0.543688255,0.331445936,0.712569316,1.53960396,9.173267327,0.021,0.0675,0.0463,0.3675,0.776220396,0.543073947,0.539723081,0.527248851,0.322627892,0.689655172,1.457883369,7.937365011
AEG50_01_S_2021,A_S_2021,ALB,AEG50,AEG50_01,S,2021,21.09.2021,1.77,NA,63.7907,15.4,NA,177.1963889,1.77,NA,177.1963889,15.4,1.77,NA,177.1963889,15.4,ALB_2021_09_23,,72,472,225,3740,NA,NA,NA,NA,0.0072,0.0472,0.0225,0.374,0.886506936,0.615371148,0.60395189,0.588120468,0.3521939,0.775878443,2.097777778,16.62222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG50_02_S_2021,A_S_2021,ALB,AEG50,AEG50_02,S,2021,21.09.2021,1.75,NA,44.5754,12.8,NA,123.8205556,1.75,NA,123.8205556,12.8,1.75,NA,123.8205556,12.8,ALB_2021_09_23,,90,483,233,3738,NA,NA,NA,NA,0.009,0.0483,0.0233,0.3738,0.882649207,0.612882243,0.605940115,0.586055066,0.351218572,0.771144279,2.072961373,16.04291845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG50_03_S_2021,A_S_2021,ALB,AEG50,AEG50_03,S,2021,21.09.2021,1.63,57.54,57.54,12.6,159.8333333,159.8333333,1.63,159.8333333,159.8333333,12.6,1.63,159.8333333,159.8333333,12.6,ALB_2021_09_23,,90,491,244,3697,NA,NA,NA,NA,0.009,0.0491,0.0244,0.3697,0.87617356,0.604406761,0.595920199,0.579297618,0.346052496,0.765520535,2.012295082,15.15163934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG50_04_S_2021,A_S_2021,ALB,AEG50,AEG50_04,S,2021,21.09.2021,1.35,NA,35.7068,11.6,NA,99.18555556,1.35,NA,99.18555556,11.6,1.35,NA,99.18555556,11.6,ALB_2021_09_23,,92,470,244,3641,NA,NA,NA,NA,0.0092,0.047,0.0244,0.3641,0.874388674,0.596945159,0.589143254,0.573494654,0.340452496,0.771345171,1.926229508,14.92213115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG50_05_S_2021,A_S_2021,ALB,AEG50,AEG50_05,S,2021,21.09.2021,1.8,NA,20.9258,9.6,NA,58.12722222,1.8,NA,58.12722222,9.6,1.8,NA,58.12722222,9.6,ALB_2021_09_23,,99,491,233,3624,NA,NA,NA,NA,0.0099,0.0491,0.0233,0.3624,0.87918071,0.597714197,0.593683252,0.574291521,0.339818572,0.761360875,2.107296137,15.55364807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG50_06_S_2021,A_S_2021,ALB,AEG50,AEG50_06,S,2021,21.09.2021,1.95,42.08,42.08,11.4,116.8888889,116.8888889,1.95,116.8888889,116.8888889,11.4,1.95,116.8888889,116.8888889,11.4,ALB_2021_09_23,,79,506,239,3646,NA,NA,NA,NA,0.0079,0.0506,0.0239,0.3646,0.876962677,0.598997159,0.587920621,0.575182893,0.341437076,0.756262042,2.117154812,15.25523013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG50_07_S_2021,A_S_2021,ALB,AEG50,AEG50_07,S,2021,21.09.2021,1.83,NA,34.2287,11.4,NA,95.07972222,1.83,NA,95.07972222,11.4,1.83,NA,95.07972222,11.4,ALB_2021_09_23,,87,493,256,3719,NA,NA,NA,NA,0.0087,0.0493,0.0256,0.3719,0.871194969,0.604008819,0.592877932,0.578774373,0.347089504,0.765906933,1.92578125,14.52734375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG50_08_S_2021,A_S_2021,ALB,AEG50,AEG50_08,S,2021,21.09.2021,2.79,NA,49.0097,13.4,NA,136.1380556,2.79,NA,136.1380556,13.4,2.79,NA,136.1380556,13.4,ALB_2021_09_23,,109,497,258,3625,NA,NA,NA,NA,0.0109,0.0497,0.0258,0.3625,0.867113057,0.590942278,0.586360628,0.56855792,0.337495672,0.758854925,1.926356589,14.0503876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG50_09_S_2021,A_S_2021,ALB,AEG50,AEG50_09,S,2021,21.09.2021,1.87,NA,37.1849,11.8,NA,103.2913889,1.87,NA,103.2913889,11.8,1.87,NA,103.2913889,11.8,ALB_2021_09_23,,99,497,271,3580,NA,NA,NA,NA,0.0099,0.0497,0.0271,0.358,0.859257336,0.581325894,0.571956995,0.560784092,0.331735764,0.756193279,1.833948339,13.2103321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEG50_10_S_2021,A_S_2021,ALB,AEG50,AEG50_10,S,2021,21.09.2021,1.94,63.43,63.43,12.6,176.1944444,176.1944444,1.94,176.1944444,176.1944444,12.6,1.94,176.1944444,176.1944444,12.6,ALB_2021_09_23,,86,492,259,3649,NA,NA,NA,NA,0.0086,0.0492,0.0259,0.3649,0.867451382,0.593878323,0.582154142,0.570835204,0.339798756,0.762376238,1.8996139,14.08880309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG01_01_J_2020,H_J_2020,HAI,HEG01,HEG01_01,J,2020,11.06.2020,1.23,NA,43.38282,12.4,NA,120.5078333,1.23,NA,120.5078333,12.4,1.23,NA,120.5078333,12.4,HAI_2020_06_01,,543,747,808,3395,NA,NA,NA,NA,0.0543,0.0747,0.0808,0.3395,0.615512729,0.421769639,0.456405914,0.421655982,0.261191872,0.639304684,0.92450495,4.201732673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG01_01_J_2021,H_J_2021,HAI,HEG01,HEG01_01,J,2021,02.06.2021,6.81,NA,145.38986,47.8,NA,403.8607222,6.81,NA,403.8607222,47.8,6.81,NA,403.8607222,47.8,HAI_2021_05_09,,83,423,226,4337,NA,NA,NA,NA,0.0083,0.0423,0.0226,0.4337,0.900942362,0.690720056,0.681961448,0.644829029,0.411796984,0.822268908,1.871681416,19.19026549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG01_01_S_2020,H_S_2020,HAI,HEG01,HEG01_01,S,2020,17.09.2020,2.28,54.4,54.4,12.4,151.1111111,151.1111111,2.28,151.1111111,151.1111111,12.4,2.28,151.1111111,151.1111111,12.4,HAI_2020_09_13,,430,743,701,3166,NA,NA,NA,NA,0.043,0.0743,0.0701,0.3166,0.637445048,0.415027882,0.435604722,0.416995602,0.248661884,0.619851624,1.059914408,4.516405136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG01_01_S_2021,H_S_2021,HAI,HEG01,HEG01_01,S,2021,14.09.2021,1.11,NA,28.3163,10.6,NA,78.65638889,1.11,NA,78.65638889,10.6,1.11,NA,78.65638889,10.6,HAI_2021_09_08,,425,802,832,3394,NA,NA,NA,NA,0.0425,0.0802,0.0832,0.3394,0.606247042,0.416157705,0.421423167,0.416540212,0.258765888,0.617731173,0.963942308,4.079326923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG01_02_J_2020,H_J_2020,HAI,HEG01,HEG01_02,J,2020,11.06.2020,0.93,20.98,20.98,11.2,58.27777778,58.27777778,0.93,58.27777778,58.27777778,11.2,0.93,58.27777778,58.27777778,11.2,HAI_2020_06_01,,552,744,810,3395,NA,NA,NA,NA,0.0552,0.0744,0.081,0.3395,0.614744352,0.421311689,0.457846263,0.421238457,0.26099804,0.640492873,0.918518519,4.191358025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG01_02_J_2021,H_J_2021,HAI,HEG01,HEG01_02,J,2021,02.06.2021,6.16,152.259,152.259,44.8,422.9416667,422.9416667,6.16,422.9416667,422.9416667,44.8,6.16,422.9416667,422.9416667,44.8,HAI_2021_05_09,,92,446,226,4310,NA,NA,NA,NA,0.0092,0.0446,0.0226,0.431,0.900352734,0.687430988,0.681757479,0.642407718,0.409096984,0.812447435,1.973451327,19.07079646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG01_02_S_2020,H_S_2020,HAI,HEG01,HEG01_02,S,2020,17.09.2020,2.14,NA,44.06518,12.6,NA,122.4032778,2.14,NA,122.4032778,12.6,2.14,NA,122.4032778,12.6,HAI_2020_09_13,,402,746,674,3168,NA,NA,NA,NA,0.0402,0.0746,0.0674,0.3168,0.649141072,0.421694081,0.439177291,0.423094323,0.251478616,0.618804292,1.106824926,4.700296736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG01_02_S_2021,H_S_2021,HAI,HEG01,HEG01_02,S,2021,14.09.2021,1.13,NA,31.2725,11,NA,86.86805556,1.13,NA,86.86805556,11,1.13,NA,86.86805556,11,HAI_2021_09_08,,422,828,836,3488,NA,NA,NA,NA,0.0422,0.0828,0.0836,0.3488,0.613320999,0.42789653,0.432231567,0.426640927,0.267778224,0.616311399,0.990430622,4.172248804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG01_03_J_2020,H_J_2020,HAI,HEG01,HEG01_03,J,2020,11.06.2020,1.42,NA,50.88878,14.6,NA,141.3577222,1.42,NA,141.3577222,14.6,1.42,NA,141.3577222,14.6,HAI_2020_06_01,,556,745,811,3363,NA,NA,NA,NA,0.0556,0.0745,0.0811,0.3363,0.611403929,0.416737429,0.453801835,0.417266187,0.257701124,0.637293087,0.918618989,4.146732429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HEG01_03_J_2021,H_J_2021,HAI,HEG01,HEG01_03,J,2021,02.06.2021,5.4,NA,126.49102,41.6,NA,351.3639444,5.4,NA,351.3639444,41.6,5.4,NA,351.3639444,41.6,HAI_2021_05_09,,91,437,225,4337,NA,NA,NA,NA,0.0091,0.0437,0.0225,0.4337,0.901359053,0.690999529,0.685127795,0.645053336,0.4118939,0.81692501,1.942222222,19.27555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
